category,rating,label,text_
Tools_and_Home_Improvement_5,5.0,CG,average woman friend nurse lot purse car keys love look great easy use think last long time keys purse keys keys keys keys easy use using year like know last long time know worth money update replaced couple
Tools_and_Home_Improvement_5,5.0,CG,got replace standard 34 t60 using best design works well great light thing wish little bit wider reason two extra outlets looking larger outlet getting lot cheap plastic got one works well seems last quite bright light bright works well issue overhead bit hard see good thing fan strobe lights one going buy another one bathroom good little led fixture update bought march year working really well
Tools_and_Home_Improvement_5,5.0,OR,agree posters saw price cringed hearing important 50 bucks ordered slapped yes really great gaps let unwanted sound turn head thing makes tad upset heck come sealing rings already brother bought pair howard leight r01526 impact sport electronic earmuffs tried earcups lot gaps let sound even option upgrade cups 8 pretty sad earmuffs cost 50 pair 3m peltor tactical sport hearing protector mp3 compatible 9799 purchased amazon bought gelpacks satisfied protection sad manufacturers headsets use inadequate cups box anyways gelpacks provide much better seal help save hearing well safe
Tools_and_Home_Improvement_5,2.0,OR,great lights however 18650 batteries eventually lose ability hold charge replaced one 3 years simple phillips head screws like replacing ebl batteries much better cheap blue ones come updatejust ordered four take care places get dark 4 4 new neighbor know use internet 81 wanted get lights like mine told price delighted pun intended lol update apparently older models bought 2 years ago new ones old ones dim bright modes old ones three settings ondim bright motion detected totally bright motion detected winter need last mode hate companies improve things probably due fact people could figure use bent paper clip change modes
Tools_and_Home_Improvement_5,3.0,CG,worked great start wide wooden boards came kit use time happy results would definitely recommend product good valuei use battery replacement battery bit smaller expected heavy think perfect size carry around camping like carry around camping worry pulling front door slamming shut also battery bright bright enough see wood see glass bright enough see even dimmer switch used buying recommend anyone
Tools_and_Home_Improvement_5,5.0,CG,bought mine home depot quality good also little pricey finish good tool good dewalt tool came little thin tool still good used saw yet cannot wait see well holds would buy againthis excellent product two around house would recommend producti bought replace old version led bulbs always bright bulbs last long using replace old bulbs bathroom disappointedthis great knife price used year still works bought dewalt 6
Tools_and_Home_Improvement_5,5.0,OR,tried lamps nondiode hot multidiodes kept flickering going onebyone went simple liked looks one attach lamp base instructions good takes 5 minutes big hands two philip head screws underneath bit fiddly base iron heavy plastic surround feltlike pad underneath light focused quite aimable neck holds place well one foot 30 cm lens spreads main light circle diameter 1 feet desired simple elegant exactly want reviewers say switch goes bad causes light flicker apparently replaced rather easily happens hope ikea reads reviews works better switch seems side nice product
Tools_and_Home_Improvement_5,4.0,OR,looking space heaters happy one footprint nice slim heater easily tucked away use rest directly floor mount wall opted wall mount found included mounting diagram helpful drilling included brackets actually mounted mine sideways feels rock solid wall buttons feel little tight question longevity repeat use however seem nice quality fine filter back removed cleaning tell already pain get given unit mounted wall far heating unit feels little drafty ones designed much prefer ones emanate heat rather blowing fan overall one nice seems priced right given quality build
Tools_and_Home_Improvement_5,5.0,CG,moves ton air wide area nice light size light great emergencies pros highly adjustable angle light bright cons thin compact great price edit received product exchange honest review received product honest review happy review received product honest review continue review product update review receive questions product cannot comment company questions product cannot comment products performance questions answers review based information provided vendor
Tools_and_Home_Improvement_5,5.0,OR,3 someone gave us xmas wtvr long time ago tossed survival shelf right ohio power 9days 2 weeks back first night broke lights wanting save good batteries flashlights used really good light small thing using one could walk around outside quite comfortably used 3hrs first night 2nd well questioning long run 3 aaas left night still lit morning every night outage change batteries cheapo sunbeam dollar store aaas end lil guys one would think twice really work end 9days sitting 3rd need get worth 2 bucks pop even never use
Tools_and_Home_Improvement_5,4.0,CG,knocked 1 star looks like seller paid one bought replace schlage 32608 bulb replaced one works great size perfect used kitchen sink love color light motion sensor probably buy another one replace reason buy price nearly good original one wanted larger light schlage 32608 good ill ordering another one great product times want spend money sturdy holds charge good great job keeping hands dry
Tools_and_Home_Improvement_5,4.0,CG,useful working wall also love onetouch switch switch easy use cover sturdy bulb smaller standard fluorescent bulbs one still bright used portable light great small area probably buy another one touch switchgreat like spring spring loaded light stays wall love bright light super bright good balance light motion say like color color nice bright bright issues one turn little bit get stay
Tools_and_Home_Improvement_5,4.0,OR,seal approval fully recommend bought 2 gizmode water alarm detectors several sensor pad attachments 1 sump pump attachments despite small sizes nearly negligible mass worked straight box tested everything right away found sensor pad attachments thin advertised yet fully effective fit quite easily washing machine water heater though simplicity sump pump attachment surprised nonetheless sturdy worked well placed intentionally low sump would sound pump would activate alarm loud enough hear 2nd floor recommendation gizmode would make even louder still gets job done perfect peace mind level high enough sump sound unless sump pump fails work
Tools_and_Home_Improvement_5,5.0,OR,ton reviews product already 275 five stars sure going say anything already said utility tool deserves praise 7 cannot imagine better use money usefulness get price chalupa supremes tacobell gerber shard use bottle opener easily pays terms connivence search one ask around want brew top got decent pry bar thumb fits nicely allowing fair amount leverage screw drivers actually make quick easy option small jobs feel like breaking tool box tool light thin makes carrying different adding another key key ring bottom line know anyone would benefit adding one edc
Tools_and_Home_Improvement_5,5.0,CG,really like skeletool old skil saw first one ever owned bit pricy person worth cut nice clean cut use lot projects projects skeletool bought new one used cut cut saw year used lot well built super heavy heavy like lot bit difficult use workbench need problems one work well push handle back base
Tools_and_Home_Improvement_5,3.0,CG,owned several lights strobe setting set strobe level two dimmer setting light output great concern strobe setting useful working lot lighting also noticed strobe setting bright probably go dimmer setting light output adequate overall light great value home regular basis used couple months pleased also bright dim would recommend lights using couple projects would recommend themworks great milwaukee 6 footer
Tools_and_Home_Improvement_5,2.0,OR,first hakko dead arrival turned got error lot digging online found obscure reference message pertaining failure heating element seem common returned iron got replacement replacement worked fine intermittent usage course months however needed use iron remote task recently put toolbox along tools upon reaching destination firing iron got message left without main tool needed task sunday left options went home depot picked cheap weller lo behold weller got job done hakko commission 5 times able use hakko enjoyed functionality appears delicate case wanted love wellrespected iron left dud yet
Tools_and_Home_Improvement_5,3.0,OR,things like product tools models brands quality tool used cost things make buying decision top line model would recommend heavy industrial use however home use intended use light drill work need spend lots money professional model everybody holds uses tool differently really like feel tool hand comfortable quality feel prefer top line tools usually pay back useability durability quality work drill may ok really cannot say problems battery kicking put tool somewhere middle quality cost time tell durability give 3 stars
Tools_and_Home_Improvement_5,5.0,CG,made mistake using old saw using saw opener wanted pair best locks could find tk38 favorite much easier operate one old saw tk38 great knife price made well year love blade smooth perfect knife job used past year pleased results professional good customer love way car looks bought garage replace old one see would order second one going keep garage month problems
Tools_and_Home_Improvement_5,3.0,CG,six never problem downside bulb dimmable annoying problem used bulb past pleased use kitchen problems beautiful kitchen kitchen work area ever seen love look kitchen nice times happy bought gift son loves loved wants next project put room worked great got second one room loves buying another one home issue lights installed new fixtures light great
Tools_and_Home_Improvement_5,2.0,OR,typical cheap madeinchinaesque product fine 99 6 got evening walks dog first really happy sheds nice blue light allows see walking importantly allows passing cars see us attached nicely collar even clasp broke literally fewer 10 uses couple issuesthe light hard turn pressed sides hard could ended hit wall get thing turn also clasp difficult get squirming dog would think would easily collapse could slip onto collari want dog wearing time one thing collar jingleget caughtetc hassle get yet broke uses worth money good idea poorly made
Tools_and_Home_Improvement_5,5.0,OR,today helped one guys work put posts fence back yard brought help straight post line area posts level infact lumpy bumpy said level yard fence folded little feetters turned right away saw red laser line augered holes via per lazer line put posts holes poured cement posts setting used another lazer see accurate wasdead work buddy straight fence line neighbor came asked could set posts fence easy use matter terrane sits get perfect straight line really beats using older lazer level since made bosch rest assured quality product
Tools_and_Home_Improvement_5,4.0,CG,looking something would easy carry around pocket could find plastic parts also stiff easily adjustable well made flashlight also disappointed battery charger good quality battery compartment small little hard get charge battery compartment strong enough hold 8 cell battery battery strong enough last long still looking replacement battery recommend flashlight want carry around flashlight good job holding cell battery hands great flashlight want carry around flashlightit good price finish original
Tools_and_Home_Improvement_5,5.0,CG,skeptical reason thought would get new batteries charger light easy installi used bulb past pleased bulb excellent light bright color warm warm bulb well built light nice flashing light good bulb pricei bought friend house loves pleased easy use nice feel complaint like lock feature locks locks locked wish lock feature think ever get lock
Tools_and_Home_Improvement_5,4.0,OR,pretty much works advertised less expensive han nest thermostat part customer support responsive since occasional hiccups several months unfortunately noticed alert thermostat staying waiting update updating local temperature humidity major part product uses zip code provide local information contacted support provided information including model software version firmware version wifi information support wrote back asking information provided told fix next update sent via wifi automatically month wrote back asked update upcoming update still heard support said thermostat still works except issue still control via iphone well using thermostat touchscreen hey provide updates keep thermostat operating advertised would give five stars
Tools_and_Home_Improvement_5,2.0,OR,finished installing timer cannot comment longevity yet house fans timers previous levitron timers breaking 5 years hoping woods brand lasts longer reviewers noted install according instructions end gap switch cover plate timer perhaps true standard woods timer 14 inch added washers prop timer wall trial error got flush thinking done screwed switch plate discover plate would sit flush wall timer post wall thought id pick gap speak went extreme ended hack sawing face cover plate screws half tricky timer switch plate fit snug gaps way way much futzing around justify 4 5 stars cannot help think timer design flaw
Tools_and_Home_Improvement_5,5.0,CG,screwless saws owned last 30 years one edge past blade bit pain operate problem construction solid blade slip small holes plastic housing blade worry falling blade smooth good value price would recommend saw anyonei love lamps brighter old ceiling fan still work great love way dim bright white three house dimmable couple lights dimmers ceiling lights bright well made right amount light
Tools_and_Home_Improvement_5,5.0,CG,chose light replacement one cabinet installed past light bright easy install cover sturdy bulb smaller one previous one twotone led bright enough see portable phone light bright probably buy new one sure id able justify buying another one light happy led bulb bulb bright cover big thick small bright enough see portable phone also like cover made metal cannot touch sure id able justify buying another one
Tools_and_Home_Improvement_5,5.0,OR,particularly tech savvy adt house automation several lights controlled devices work fine thought may cheaper alternative connected hub ethernet outlet instead wireless took minutes ready go downloaded app went every light switch already installed 3 plus 3 remotes synched using one one took seconds showed app light switches dimmed range hub really good hub second floor 2 switches basement overall could happier works well far without glitch know else add works easy set ordered six switches kind fun spook people home travelling
Tools_and_Home_Improvement_5,3.0,OR,first packaging terrible know large item put two boxes side side taped clear packaging tape get 2 stars kid would able package better terrible edges always seem paint left middle sure roller design trough top maybe brush use holds lot easy apply paint roller liner available know pain clean see tip one tip leave thin film paint done dries peel one swoop try get every last bit paint almost impossible clean next day without water solvents course see green plastic dries piece cake take latex paint id buy
Tools_and_Home_Improvement_5,4.0,CG,worked like charm problem really hinge pair screws guess known betterthis great fan well made size perfect several house work great keep house garage need make garage functionalthese great putting old hardware home improvement projects would recommend anyoneperfect kids little ones using couple months worked perfectly good quality product looks great small kitchen would recommend product anyone looking great quality productits great idea use small home replace hard reach outlet previous home
Tools_and_Home_Improvement_5,5.0,CG,pleased quality product quality product one product replace one issues product going well would definitely buy againi love lights years awesome tried keep truck always feel like middle nowhere pulling truck lights awesome years still great love colors size color light cannot believe lights cannot believe buying professional carpenter cannot speak
Tools_and_Home_Improvement_5,4.0,OR,gone 2 cheapie scroll saws past several years fair amount fret work intarsia finally machine holds blade tightly easy thread pilot holesthe blower works great arm tilt invaluable feature crazy hold downthe arms far apart small work fantastic machine getting stand free great incentive built light blade holder would nice added features completed cutting building intricate clock fret work saw outstanding operate changing blade retensioning one hole next fast easy like extra long air hose saw nice job keeping work area clear dust cutting adjusts easily saw also runs smoothly quite enjoy fret work making small detail cuts saw
Tools_and_Home_Improvement_5,4.0,OR,ordered frost bathroom window followed directions results impressive way tell sight windows treated spray streaks thin coated areas glass long use per instructions work intended bad part putting final coat spray started sputter half left reason seem gas noticed accumulation spray liquid form around nozzle seems causing sputtering get nozzle work without sputtering use frost one window try clean warm water see nozzle clean use anyone suggestions open product would gotten 4 5 star rating sputtering half left edited give additional star issue nozzle resolved
Tools_and_Home_Improvement_5,5.0,CG,cannot say ever electrician need charge first couple months friend lifetime electrician lot experience electricians electrical engineers excited idea using lithium ion battery 2 aaa battery charge batteries lot experience electricians electrical engineers install lot batteries electricians old electricians motor wanted able charge batteries way able use battery powered electrician used lutron lithium ion battery impressed battery also issues batteries like fact charge batteries way battery powered electrician also like fact battery single aa battery single
Tools_and_Home_Improvement_5,5.0,CG,nice substantial feeling faucet easy task install works needs works advertised plastic parts solid plastic solid metal part well made last long time faucet lot power easy install last long time year happy performance price great tool small jobs works well smaller jobs sure got price definitely good value used one get around ceiling fan garage know one since kid guess right one mounted garage replace
Tools_and_Home_Improvement_5,5.0,OR,used one bought big orange boxed store street worked ok sometimes well would pull interference seemingly whenever felt like ripped installed one master bedroom everything rocking quality ease installation operational modes even look feel electrical engineering background may fair say ease installation think quite easy love stepping mode lights used 4 new led light part ceiling fan want dim bit plenty levels also saves point want quick change level find good fan everything described stepping favorite spot offon etc one minor gripe remote must pointed switch unit picks ip ir rf major deal unless something sitting right front
Tools_and_Home_Improvement_5,5.0,OR,one years want get least one able find home improvement stores lately mount clamp anywhere work bench simply drilling hole supplied round headed bolt countersinking bolt head clamp use bolt drop flush work surface open hole work bench like hold fast want use simply reach work surface push bolt slide clamp onto bolt head clamp piece make additional bolts mount clamp different places simply rounding hex head ordinary bolt using grinder handy planing sanding reason may want clamp piece away edge bench know brand know tools well made american made way
Tools_and_Home_Improvement_5,1.0,CG,bad idea way fix fix one broken part one broken plastic part fall broken plastic part fall ordered item bought gift wife loved already using years love color white spring strong would highly recommend product perfect kids put door frame works well look great living room happy got replace old wall lamp new one great little light drawback metal screws bit long small lamp hoping last long time
Tools_and_Home_Improvement_5,5.0,CG,awesome showerhead concerned might tight hand ready go shower head small cover large concerned head falling really big shower head bit smaller expected cannot tell long last wish bit longer fine overall happy showerhead really nice happy definitely better showerhead one bought happy got replace old wall lamp new one great little light drawback metal screws bit long small hand hoping last long time
Tools_and_Home_Improvement_5,5.0,OR,chandelier simply beautiful first wondering led light bulbs would reflect nicely crystal white light actually reflects refracts much nicer hired electrician install chandelier another bigger one bought amazon strings crystals look difficult put together actually handy man type install base flushed ceiling matter following labels strings hang accordingly husband helped hang strings even electrician said wow beautiful definitely worth money word seller 7pm lighting given couldt find electrician done work us kept boxes beyond 30 days found scheduled electrician seller assured help would run anything missing needed help turned packaging perfect couple pieces spare parts highly recommend product seller 7pm lighting attached pictures
Tools_and_Home_Improvement_5,4.0,OR,first thing big application requires big long spout probably good choice need one large soaker tub wide rim wall mounted faucet really tough find long wall mounted spout really expensive also wanted one without diverter going happen settled one removed diverter spout pretty solid installation easy install three ways 1 short mpt stub 2 long mtp stub 3 oringsealed slip fit complaint quality finish great visible crosshatch marks finish scratched would returned replacement appears way made metal getting polished sufficient degree unless perfectionist like probably bother wanted mention
Tools_and_Home_Improvement_5,5.0,CG,first shower fabulous love look feel shower head big fan shower head shower head great amazing really cool stays long periods time shower head bright cannot wait use shower steps love look shower head shower head bright cannot wait use shower steps really love look shower head bright love look shower head bright love look feel shower head bright love look feel shower head love look feel shower head love look feel shower head
Tools_and_Home_Improvement_5,3.0,CG,bought son use nightlight loves bright see school bus dark used light bedroom middle night use provide light 2nd floor bedroom low power draw nice white light highly recommend anyone needs accurate nightlight nightstandthis second one used sure used couple times working fine new 58 drill press tool since kid tool used since teen really know could possibly position write review without one
Tools_and_Home_Improvement_5,1.0,OR,first set torches received working contact amazon customer service excellent guiding return received set new torches shortly two worked months thought maybe needed new rechargeable batteries two work took batteries good ones put ones workit still work 7314 reason bought tiki lights looked really nice purchase experience pleasant lights failed shortly purchase thought therefore one star review however seller reached replace pleasantly surprised company stood behind product received new set today sent time enjoy ambience backyard fourth july although gave product one star rating give company 5 star rating excellent customer service
Tools_and_Home_Improvement_5,4.0,OR,friends scca corner workers others emts firefighters jobs involve cutting prying open grabbing hot sharp things etc saw good tool keep car use case chance hero like friends first brought church show firefighter friend get thoughts said thought little heavy carry thought would able substitute couple tools carries liked combo plierswire cutters saw could used turn bend cut wires grills immediately recognized key slot could close gas valves pry bar end could useful open stuck doors smash windows finally reason 4 stars fire hose tightened useful since say really need two snug joint quality build several useful tools little heavy worth try heros life
Tools_and_Home_Improvement_5,3.0,CG,much surprise reading reviews instructions gfci clear replace gfci working gfci issues gwire gfci problem similar gfci working gwire replace another model good experience gwire replacements would recommend gfci anyone needs gfci different installation gwire option available gfci would recommend anyone needs replace gfci different installation gfci made metal rust received item free charge manufacturer product tested
Tools_and_Home_Improvement_5,5.0,CG,milwaukee 35 hp fixedbase saw finish lot durable milwaukee 35 hp fixedbase saw expensive saw find milwaukee 35 hp fixedbase saw made china milwaukee 35 hp fixedbase saw made usa milwaukee 35 hp fixedbase saw made usa milwaukee 35 hp fixedbase saw made china milwaukee 35 hp fixedbase saw made usa milwaukee 35 hp fixedbase saw made china milwaukee 35 hp fixedbase saw made china milwaukee 35 hp fixedbase saw made netherlands milwaukee 35 hp fixedbase saw made
Tools_and_Home_Improvement_5,5.0,OR,receive promotion really like gloves protect hands heat pot took right stove tried holding hand feel heat transfer silicon grips great feel hands going slip used multiple times transfer heat tried anything approaching limit 480 degrees taken pans toaster oven 425 heat felt bit big got large find useful slip hands struggle medium large hands fit probably bit large find plus minus would probably like longer cuff taking pans oven like short think burn maybe bit clumsy might would totally recommend even buying
Tools_and_Home_Improvement_5,5.0,OR,already dewalt 20v tools needed add drill chuck smooth nice changing bits tightens easily tearing hand compact head fits many tight areas fairly light weight drill power good drilling metal wood far come belt clip come spare bit holder side tool dewalt tools come one battery life excellent far since home user cannot really speak brushless really increasing run time say lasting lot longer craftsman 192v replaced amp hour liion battery capacity say bare tool mean bare tool came clear plastic bag update rating feelings change encounter failures far good
Tools_and_Home_Improvement_5,4.0,CG,live apartment ac power outage house one two ac bit loud much causing nuisance couple outlets ac outlets power ac also convenient option several outlets ac one power sure get ac power buying ac happy purchase cannot beat price product expensive company like costco well worth money quiet like lot best looking happy price recommend anyonethis second pair really like
Tools_and_Home_Improvement_5,5.0,CG,light really packs punch wide beam good enough make small room look like room dimmer feature also great mind dimmer large beam bright large room great option light well built well made wish known bought itits old fashioned classy pretty love color little warm tastes little concerned good price worth bought new lamp like using indoor bathroom going warm wish little light found anyworks great milwaukee 6 footer 25 footer 18 inch drill bit
Tools_and_Home_Improvement_5,5.0,OR,ever get sick pay top dollar rechargeable battery know reality willing buy whole new drill rig seem economically feasible instead buying battery half cost well pwr second market battery longer getting case sticker shock local home depot replacement battery dewalt drill thought options found right multiple batteries available amazon dewalt drill settle pwr battery spent time reading product reviews ultimately found particular aftermarket brand high ratings pleased customers stated battery charged well lasted well less 30 purchased battery received within two days amazon prime charged worked expected cannot go wrong battery served well thus far
Tools_and_Home_Improvement_5,5.0,OR,first bought whole package ultrahd lighted work center ultrahd cushioned pneumatic work stool optional 3 wheels bench ultrahd lighted work center easy put together sturdy led work light adjustable leveling feet great bench expect seville classics also 6 industrial wire shelving units excellent would expect quality piece ultrahd cushioned pneumatic work stool easy put together adjusts correct height bench overly care small back rest ok one small issue 4 wheels really 5th wheel already slipped already careful sit edge quickly optional 3 wheels ultrahd work center bad purchase raises bench 4 inches sitting 4 inches lower bench 5 10 hard time sitting table work items would save hassle 34
Tools_and_Home_Improvement_5,5.0,CG,ok right happy quality quality product one product replace one issues product going well would definitely buy againi love lights years awesome tried keep truck size light small light happy themi bought wife husband christmas love lot options like fact change different times brands also like fact little led light brighter old incandescent bulbs love fact light bright incandescent bulb also like fact
Tools_and_Home_Improvement_5,4.0,OR,thought stuck replacing 30 year old vent unit due bearing rumble fan motor local electrical shop said could find replacement willing gamble replacement saw others mention vibration isolation good 30 year old model little louder great compared bearing noiseive living years old unit stud held grill place unit hole clearance bracket made difficult find bolt used panhead filed would clear motor touches motor transfers vibrations grill think sometime feel like messing ill put nutcert bracket lock tight stud fine crawl around attic insulation fix dropped 4 stars way cheapened mounting compared original happy net result
Tools_and_Home_Improvement_5,2.0,CG,purchased 4 sets set look like original set pair dimmable ones light output pretty great bright large beam bright dimmer works well love fact use light control light settings set brightness specific setting like light centered surface desk base made solid metal cut piece metal put dimmer put light still using dimmer rest desk able find led bulbs dimmer complaint light bright enough used light tile bend
Tools_and_Home_Improvement_5,3.0,CG,item works connect two ac outlets single power supply one bathroom office light bright almost blinding large light bright charger small enough fit hand easy hold standard magnetic connector ac outlets connect charger easy carry carry around pocket purse light bright put office like much bought daughter lot work love fact standard light nice bright light useful job want add light lamp two ac outlets connected one outlet ac outlet
Tools_and_Home_Improvement_5,4.0,OR,lot like aflow 5 function dual shower head primarily fact provides number different combinations settings solid flow even flow restrictors installation fairly easy directions include plumbers tape box well spare parts huge bonus took 10 mins install get set found flow solid even flow restrictor instructions tell remove flow restrictor chose switching main shower head extension head pretty easy settings extension heads good main head settings massage mode stands kicks lot water high speed pulsing quite rapidly downside shower head main connector piece switches two heads plastic one got dripped slightly switch small gripe otherwise good showered aflow provided sample product review
Tools_and_Home_Improvement_5,4.0,OR,pros pretty easy install delivers nice stream water good spray pressure feels sturdy install handle left right color wanted cons almost returned super tall clunky looking rustic refined pull nozzle pull retract smoothly pull nozzle set back place without deliberate way much research found pull faucets issues lowered expectations thought might regret switching decent regular kitchen faucet arch pull good change thought soap dispenser might disappointment great super easy refill many black faucets available currently really like black oil rubbed brass oil rubbed bronze popular right like update 1117 25 yrs finish still nice pull always want stay place bit bummer also switch stream spray sticks
Tools_and_Home_Improvement_5,5.0,CG,actually four half years use bad yellow coated one little heavy typical use light bright nice little pricey flashlight think disappointed house little heavier expected one little heavier like better ones garage door opener love bright small buying one great happy say bright needs couple lights leds one third price two half price lights brighter bright
Tools_and_Home_Improvement_5,4.0,OR,would like tell used love time found ordered finally received done particular job see perfect looking replacement 1015 silver content rod pay thorugh nose normally forney promises well best guess based upon previous forney products used equal likely bit better expensive stuff however may know sure yet need right jobs immediate future later find lot better find update posting hope helps someone fearful failing said forney name bought based upon history forney good stuff save lot hard earned money job well enjoy
Tools_and_Home_Improvement_5,5.0,CG,love seat never knew expect sure long last great purchase using instruction booklet floor well made bit skeptical price cheaper seat love fact use seat single hand wish seat little wider allow room hand used seat month happy seats different seat one seat month good job keeping hand free happy purchase glad purchased seatgreat kitchen sink really easy install little smaller expected
Tools_and_Home_Improvement_5,4.0,CG,back bought set thought would nice addition tool box lot trouble box cover large box good shape easily protected rubber seal cover good seal box months seems working fine nice tool price need tool made china good one recommend tool great tool price leather handle solid well made recommend tool anyone tool designed used small project used tool large project plastic durable grip
Tools_and_Home_Improvement_5,1.0,OR,box deep enough large envelopes magazines drop box pull handle make drop outgoing mail clip made 10 business envelopes slightly larger put greeting card visible outside clip mounted side pull drawer rather bottom allow put larger envelopes box comes 12 12 holes drilled bottom allow various mounting configurations going use 4 box come 12 plastic plugs fill holes used mail boxes sit 8 curb often water running mail truck arrives easily splash water mail box bottom locking door gap mailbox easy insert small crow bar pry open information box states extra keys blank cut ordered online true call company cut keys
Tools_and_Home_Improvement_5,5.0,OR,high quality nice features ability pause water stream stop touching spout handle comes handy whether washing hands dishes save money feature faucet looks good nice styling comes pex hoses easy connection features faucet designed 4 18 spread handle spout recall specified advertisements large single bowl sink caused two mounted opposite sides rear sink20 apart center center soon discovered spout grounding wire led spout indicator cable would reach distance grounding wire single conductor easy enough splice solder additional wire span distance led cable three conductor cable jack receptacle connection span extra distance purchased extension cable radio shackdesigned use stereo connectionscomputer connections etc faucet works well simply effectively leaks
Tools_and_Home_Improvement_5,5.0,CG,awesome bang buck use emergency light work camping get things done light bright easy use light nice around usei skeptical price price going cost happy year love reason buy bit pain install get stand elements really hard ratchet glad ill using make wood pieces wall things need also little hard pull way get floor hold try get stand sure
Tools_and_Home_Improvement_5,4.0,OR,part significant renovation throughout recentlypurchase house bought faucet bar sink two weeks ago faucet extremely easy install since remove old faucet faucet sink bought house took 10 minutes running put whole faucet sink hole screw mounting plate hook water supply hoses set please note fairly typical diyer expert think anybody would able install faucet experience amazon great box arrived quickly although advertised oilrubbed bronze color fairly light dark bronze faucets fact picture amazon lot darker actual faucet also hoses included faucet need buy separately overall good buy time tell hold
Tools_and_Home_Improvement_5,5.0,CG,bought knife impressed keep knife pocketi bought item replace defective switch telusco 4500 defective switch switch defective unit defective new switch 2 year warranty also ordered old unit bad want replace decided get one pleased product used times well built highly recommend itgood quality great price seems like great producti bought replace broken damaged 58x5 led lights bathroom looking light would provide nice modern look bedroom wanted low profile low wattage led could use bathroom set 4
Tools_and_Home_Improvement_5,5.0,CG,april 2012 great product looks great instructions easy followvery nicei bought replace schlage 32608 bulb replaced one works great size perfect used kitchen kitchen tables replace bulb kitchen countertop installed original led bulbs works great would recommend product kitchen dining room fixturei bought replace old version led bulbs always bright included charger handy use new 5 watt fluorescent lamp work well issues light issue expecting installed new bulbs light great would recommend anyonegreat buy wish switch
Tools_and_Home_Improvement_5,3.0,OR,switched many bulbs home leds unfortunately still fixtures led equivalent bulb 100w incandescent ones chose philips bulbs generally produce high quality bulbs case cfl unfortunately one downsides cfls take time warm bulb turns looks 60 maximum brightness minute gradual increase brightness slow enough actually notice bulb warm turn back goes back 100 brightness color representation good slightly brighter equivalent 100w incandescent bulb using 14 energy since cost 18th 60w equivalent bulb good value proposition 35 stars perfect form factor slightly larger traditional bulb fit fixtures use lamp shade harps philips could make size slightly smaller make warm time better id give another star
Tools_and_Home_Improvement_5,5.0,OR,order gosund t8 led emergency nightlight flashlight 3in1 function handsfree arrived mail quickly timely thanks amazon prime well worth money order regularly amazon especially added free benefits amazon music amazon video addition free 2day prime shipping first impressions looks good box feels solid good quality construction feel seems like good high quality product closer inspection usage great multi function emergency light thing awesome many uses uses 3 aaa batteries included 3 modes operation normal flashlight flashing side lights red strobe light used emergency flare big fits great hand good device function simple flashlight emergency safety device needed pros excellent excellent price well worth money good solid quality construction body bright easy see 3 modes hands free operation used emergency roadside flare cons none overall looking good quality emergency flashlight road flare cannot go wrong gosund
Tools_and_Home_Improvement_5,4.0,CG,locks rugged quality durability steel lock one bathroom office locks easy install work great hard open close easily opened closed locks also work well bathroom door opener issues locks far bright easy use pleased locks month light strong bright desk work bag get lost would recommend locks anyone looking well made lock bought replace old faucets great used almost month well made good feel used many different projects happy
Tools_and_Home_Improvement_5,4.0,OR,working great week installation bit different using activate wemo switch turn 100 feet led cafe lights outside weather proofresistant enclosures good outside wifi due access point outside drill 12 hole enclosure motion sensor work sense anything plastic glass plastic bag successful testing wanted install additional weather proofing used silicon areas prone water intrusion link sensor wemo switch used ifttif website simple rule mated wellif motion detected turn wemo works super turns lights desired sends iftt alerts wellthough hit miss seems also set working alexaamazon echo say alexa turn cafe lights goes work wifi sensing device suppose price expected though feel 20 something dollar device
Tools_and_Home_Improvement_5,4.0,CG,durable grout however 48 wide 48 thick one pair diameter turn feature makes easier turn one grout 24 diameter problems since arrived great installed house yard used replace garage door opener use keep garage door opener place keep swinging perfect job would recommend anyonei using replace old 18v halogen bulb years light pretty darn bright nice soft white light really know could possibly replace halogen bulb figured id try works great
Tools_and_Home_Improvement_5,5.0,OR,design faucet transitional bordering contemporary stainless steel matches decor range kenmore refrigerator ge microwave hard match appliances since every manufacture little different pull easy use works better separate sprayer faucet easy clean keep cleaned well installation easy instructions good great installed faucets working understanding sure manufactures stopped using words describe put things together install pictures make installation easier hardest part installing faucet removing old one removed garbage disposal made room get behind sink installation went smoothly old faucet removed total installation time less 12 hour handle installed left right based desire installed left used old sprayer spot soap dispenser
Tools_and_Home_Improvement_5,3.0,CG,bought two garage first one worked perfectly second one needed install instructions easy follow first one little hard read well worth price pleased quality product first one little tough install use tape hold hinges place would recommend anyone needs strong secure hingei bought replace cheap kohler dewalt 14 ezinc saw good saw saw bit smaller dewalt one ill ordering another one update review need bit flimsy sturdy enough hold saw place wish larger blade hoping saw last long time going try purchase another onei used
Tools_and_Home_Improvement_5,5.0,CG,beautiful product lamp perfect jobvery good qualitynice little light works advertised plastic parts sturdy cover sturdy bulb bright useful jobs charger great battery convenient type light bright enough see way night darkness light bright enough see walking woods working project use light camping campfire dark dark night great reading downside color standard color setting couple lights different colors happy see one brighter standard color would recommend product anyone needs bright lighti love little tool
